#separator:tab
#html:true
#notetype column:0
#tags column:8
Sequential patterns, subsequences, subgraph patterns	<span class="m">3+3</span><span class="m">2</span><span class="m">3</span>		<div class="cols"><div class="col"><div class="lead">Sequential patterns</div> <ul><li>A <b>sequence</b> is an <i>ordered</i> list of <b>elements</b>; each element is an         unordered <i>set</i> of items.  \(s = \langle e_1 e_2 \dots e_n\rangle\).</li><li><b>Length</b> \(=\) number of <i>items</i>; a <i>\(k\)-sequence</i> has \(k\) items.         <span class="mk">Not the number of elements</span> &mdash; this is the usual mistake.</li><li><b>Subsequence</b>: \(\langle a_1 \dots a_m\rangle\) is a subsequence of         \(\langle b_1 \dots b_n\rangle\) if there exist \(i_1 &lt; i_2 &lt; \dots &lt; i_m\) with         \(a_1 \subseteq b_{i_1},\ \dots,\ a_m \subseteq b_{i_m}\).   <ul><li><span class="mk">Order across elements must be preserved; within an element it need not be.</span></li></ul></li><li><b>Support</b> of a sequence \(=\) fraction of data sequences containing it.</li><li><b>Algorithms</b>: <b>AprioriAll</b> <span class="yr">76 Ash short note</span>, GSP, SPADE, PrefixSpan.         AprioriAll applies the same anti-monotone pruning to sequences.</li><li><b>Uses</b>: web click-streams, purchase sequences over time, DNA, telephone call patterns.</li></ul></div><div class="col"><div class="lead">Subgraph patterns <span class="yr">79 Bh <span class="m">2</span></span></div> <ul><li>Data \(=\) a collection of <b>graphs</b> (molecules, web fragments, social networks).</li><li>A <b>frequent subgraph</b> is one appearing in at least min_sup of them.</li><li><b>Candidate generation by growing</b>, 2 schemes:   <ul><li><b>Vertex growing</b>: join 2 graphs sharing a common subgraph, add 1 vertex.</li><li><b>Edge growing</b>: join 2 graphs sharing a core, add 1 edge.           <span class="mk">Preferred</span> &mdash; it generates fewer candidates.</li></ul></li><li><span class="mk">The hard part is graph isomorphism</span>: deciding whether 2 drawings are the same graph.         Handled with a canonical labelling.</li><li>Algorithms: AGM, FSG, gSpan.</li></ul> <div class="lead">Infrequent / negative patterns</div> <ul><li>A <b>negative pattern</b> is a set of items that appear together <i>far less</i> often         than independence would predict.</li><li>Eg <code>{Coke, Pepsi}</code> &mdash; customers buy one <i>or</i> the other.</li><li>Useful for detecting substitute products and for fraud (a combination that should         never occur).</li><li><span class="mk">Hard because</span> support is anti-monotone, so &ldquo;infrequent&rdquo; cannot be pruned the same way.</li></ul></div></div><div class="cols"><div class="col"><div class="fig"><img src="dm_c4_subgraph_types.png"></div></div><div class="col"><div class="lead">Subgraph terms, drawn</div> <span class="sub"><span class="sm">(a) a labelled graph; (b) a <b>subgraph</b>: some of its vertices and edges; (c) an <b>induced</b> subgraph: some vertices and <i>every</i> edge between them. Candidate generation grows these one vertex or one edge at a time. Mishra&#x27;s Ch 4 notes, p9.</span></span></div></div>	<span class="sub"><span class="sm"><span class="tier tHOT">HOT&nbsp;5</span> <span class="yr">79 Bh, 76 Ch, 76 Ash, 73 Ch, 72 Ka</span> &nbsp; <span class="mk">Subsequence and subgraph enumeration are numericals</span> \(\rightarrow\) companion.</span></span>	Ch 4 - Association Analysis	4.5 Sequential, Subgraph and Infrequent Patterns	theory	ch4 theory tier::HOT yr::72-Ka yr::73-Ch yr::76-Ash yr::76-Ch yr::79-Bh
4.1 Basics			<ol><li><span class="tier tTOP">TOP&nbsp;7</span> Association analysis \(+\) importance in market-basket analysis.          <span class="m">2+5</span> <span class="yr">72 Ka</span> <span class="m">10</span> <span class="yr">72 Ch</span> <span class="m">2+6</span> <span class="yr">80 Ba</span></li><li><span class="tier tPIN">PIN&nbsp;2</span> Why is association analysis required? \(+\) Apriori principle w/ example.          <span class="m">2+6</span> <span class="yr">75 Ash, 74 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Importance of SUPPORT and CONFIDENCE \(+\) FP-Growth w/ example.  <span class="m">10</span> <span class="yr">72 Ch</span></li><li><span class="mk">N</span> <span class="tier tPIN">PIN&nbsp;1</span> Why is pattern evaluation important? \(+\) statistical interestingness measures.          <span class="m">8</span> <span class="yr">70 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Why 100% confidence is uninteresting but 99% is.  <span class="m">4</span> <span class="yr">80 Ba</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Short note: Market Basket Analysis.  <span class="m">4</span> <span class="yr">75 Ch</span></li></ol>		Ch 4 - Association Analysis	4.6 PYQ Mapping	theory	ch4 theory
4.2 Apriori			<ol><li><span class="mk">N</span> Apriori, min support count 4, confidence 80%, 7 transactions.  <span class="m">2+7</span> <span class="yr">80 Bh</span></li><li><span class="mk">N</span> Candidate + large itemsets, min support 2.  <span class="m">4+5</span> <span class="yr">80 Ba</span></li><li><span class="mk">N</span> Derive association rules, min sup 50%, min conf 80%.  <span class="m">8</span> <span class="yr">79 Bh</span></li><li><span class="mk">N</span> Fast-food orders, min sup 2/9, min conf 7/9; frequent \(k\)-itemsets \(+\) strong rules.          <span class="m">5+3</span> <span class="yr">76 Ch</span></li><li><span class="mk">N</span> L-itemsets at \(L=3\) w/ Apriori \(+\) F-list w/ FP-Growth.  <span class="m">12</span> <span class="yr">76 Ash</span></li><li><span class="mk">N</span> Candidate, frequent itemsets and rules, min sup 20%, min conf 80%.  <span class="m">8</span> <span class="yr">74 Ash</span></li><li><span class="mk">N</span> Apriori w/ support 50%.  <span class="m">10</span> <span class="yr">70 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> How does Apriori optimise the brute-force approach?  <span class="m">10</span> <span class="yr">71 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> What are association rules? How does Apriori generate them?  <span class="m">10</span> <span class="yr">71 Shr</span></li></ol>		Ch 4 - Association Analysis	4.6 PYQ Mapping	theory	ch4 theory
4.3 FP-Growth			<ol><li><span class="tier tTOP">TOP&nbsp;7</span> What is FP-Growth? Explain w/ example.          <span class="m">2+5</span> <span class="yr">80 Bh</span> <span class="m">8</span> <span class="yr">74 Ash</span> <span class="m">10</span> <span class="yr">71 Shr</span> <span class="m">2+6</span> <span class="yr">75 Ash</span>         <span class="m">1+8</span> <span class="yr">72 Ka</span> <span class="m">2+5</span> <span class="yr">81 Ba</span></li><li><span class="mk">N</span> Draw FP-tree for the given 5-transaction table.  <span class="m">4+4</span> <span class="yr">75 Ch</span></li><li><span class="mk">N</span> Limitation of Apriori vs FP-Growth \(+\) <code>{M,O,N,K,E,Y}</code> database,         min sup 60%, min conf 80%.  <span class="m">2+7</span> <span class="yr">81 Ba</span></li><li><span class="mk">N</span> Build FP-tree transaction by transaction \(+\) mine it, threshold 33.34% / 60%.          <span class="m">4+4</span> <span class="yr">78 Bh</span></li><li><span class="mk">N</span> How does FP-Growth overcome Apriori? \(+\) generate the FP-tree.  <span class="m">2+8</span> <span class="yr">74 Ch</span></li><li><span class="mk">N</span> FP-tree \(+\) association rules, support 30%, confidence 75%.  <span class="m">10</span> <span class="yr">73 Shr</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Short note: FP-Tree.  <span class="m">5</span> <span class="yr">79 Bh</span></li></ol>		Ch 4 - Association Analysis	4.6 PYQ Mapping	theory	ch4 theory
4.4 / 4.5 Categorical, Sequential, Subgraph			<ol><li><span class="mk">N</span> Handle categorical attributes \(+\) generate 4 subsequences from         \(\langle\{2,3,5\},\{6,7,8\},\{9,1\},\{7,4\}\rangle\).  <span class="m">3+3</span> <span class="yr">79 Bh</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Categorical data, issues, how to handle them.  <span class="m">2+3+3</span> <span class="yr">73 Shr</span></li><li><span class="mk">N</span> List all 4-subsequences of \(\langle\{1,3\}\{2\}\{2,3\}\{4\}\rangle\) \(+\) draw         candidate subgraphs by edge growing.  <span class="m">3+3</span> <span class="yr">76 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> What are subgraph patterns?  <span class="m">2</span> <span class="yr">79 Bh</span></li><li><span class="tier tPIN">PIN&nbsp;3</span> Short notes: AprioriAll <span class="yr">76 Ash</span> \(\cdot\) Sequential pattern <span class="yr">72 Ka</span> \(\cdot\)         Categorical data <span class="yr">72 Ch</span>.  <span class="m">3</span><span class="m">4</span></li></ol>		Ch 4 - Association Analysis	4.6 PYQ Mapping	theory	ch4 theory
Papers added by the 2026-09 merge			<ul><li><span class="mk">N</span> Support and confidence \(+\) derive rules, min sup 60%, min conf 80%, 5 transactions.  <span class="m">2+8</span> <span class="yr">82 Bh</span></li><li><span class="mk">N</span> Apriori with <span class="mk">confidence 65%</span> and min support 50%, 4 transactions.  <span class="m">2+6</span> <span class="yr">81 Bh</span></li><li><span class="mk">N</span> Apriori on a \(7\times9\) <b>binary</b> table (min_sup 20%) \(+\) <span class="mk">can any rule exist at any confidence threshold?</span>  <span class="m">5+3</span> <span class="yr">79 Ba</span> <span class="chip gd">verified/added</span></li><li><span class="mk">N</span> Apriori in market-basket analysis, both thresholds 50%.  <span class="m">3+7</span> <span class="yr">73 Ch</span></li><li>Advantages of FP-Growth over Apriori \(+\) FP-Growth w/ example.  <span class="m">2+6</span> <span class="yr">81 Bh</span></li><li>How does FP-Growth generate frequent itemsets <b>without candidate generation</b>?  <span class="m">6</span> <span class="yr">79 Ba</span></li><li>Use of FP-Growth in market-basket analysis <span class="yr">73 Ch</span> \(\cdot\) FP-Growth in detail <span class="yr">70 Asa</span>.  <span class="m">10</span><span class="m">12</span></li><li>What is frequent itemset mining? How do Apriori <i>and</i> FP-Growth optimise the brute-force approach?  <span class="m">15</span> <span class="yr">69 Ch</span></li><li>How can Apriori be used to find rules <i>out of</i> a frequent itemset?  <span class="m">7</span> <span class="yr">69 Ch</span></li><li>Association rules \(+\) their importance w/ example <span class="yr">70 Asa</span> \(\cdot\) short note <b>FP Growth</b> <span class="yr">82 Bh</span>.  <span class="m">6</span><span class="m">5</span></li><li>Sequential pattern and sub-graph pattern w/ suitable example.  <span class="m">4+4</span> <span class="yr">73 Ch</span></li></ul><div class="lead">Coverage check</div> <ul><li>All Ch 4 PYQs covered. <b>14 are numerical</b> \(\rightarrow\) companion.</li><li><b>Gaps filled by research</b> <span class="chip gd">verified/added</span>:   <ul><li>The <b>null-invariant measures</b> (all_conf, max_conf, Kulc, cosine) and the           game/video counter-example for <span class="yr">70 Ch</span>: your notes define only support and confidence.</li><li><b>Issues with categorical attributes</b> <span class="yr">73 Shr</span>: the mutual-exclusion and           too-frequent-item problems are in no source note.</li><li><b>Edge vs vertex growing</b> for subgraphs.</li></ul></li></ul><div class="lead">Sources used for this chapter</div> <ul><li><b>Han &amp; Kamber 3rd ed</b> ch 6 (frequent patterns, Apriori, FP-Growth, pattern         evaluation) and ch 7 (advanced pattern mining). <span class="mk">Primary authority.</span></li><li><b>DBK Lectures 12&ndash;14</b>, <code>data mining_/Chapter-4 Association Analysis.pdf</code>,         <code>Associations_Rule_mining.ppt</code>, <code>FP-Growth algorithm.ppt</code>,         <code>FP Tree.pdf</code>, <code>Episode_Mining.PDF</code>.</li></ul>	<span class="sub"><span class="sm">The six papers of <code>DM4.1BCT.pdf</code> (2082 Bh, 2081 Bh, 2079 Ba, 2073 Ch, 2070 Asa, 2069 Ch), indexed here for the first time &mdash; the notes were built before that scan was merged. <span class="mk">N</span> \(=\) solved in this chapter&#x27;s companion. <span class="chip gd">verified/added</span></span></span>	Ch 4 - Association Analysis	4.6 PYQ Mapping	theory	ch4 theory
Chapter 4 numericals &mdash; which formulas does everything come from?			<span class="sub"><span class="sm">5 methods \(\cdot\) 14 PYQ instances \(\cdot\) every itemset count recomputed from the printed transaction tables. <span class="mk">This is the heaviest numerical chapter in the syllabus.</span></span></span><div class="lead">Methods</div> <ul><li><b>M1</b> Apriori: candidate generation, pruning, frequent itemsets</li><li><b>M2</b> Rule generation from frequent itemsets</li><li><b>M3</b> FP-tree construction and FP-Growth mining</li><li><b>M4</b> Pattern evaluation: lift and the correlation measures</li><li><b>M5</b> Subsequence enumeration</li></ul><div class="ctr"><div class="fbox"><span class="sm"> <span class="mk">Convert the threshold to a COUNT before you start.</span> &ldquo;min support 50%&rdquo; on 6 transactions means a count of 3. Nearly every lost mark in this chapter comes from mixing percentages and counts half way through. Write <i>min_sup_count \(=\) N</i> at the top and use only that. <br> Also: <span class="mk">support is over ALL transactions; confidence is over the antecedent&#x27;s transactions only.</span> </span></div></div><hr>		Ch 4 - Association Analysis		opener	ch4 opener
M1. Apriori			<div class="lead">Method</div> <ol><li>Scan once, count items \(\rightarrow\) keep those \(\ge\) min_sup_count \(\rightarrow\) \(L_1\).</li><li><b>Join</b> \(L_{k-1}\) with itself: combine 2 itemsets only if their first \(k-2\) items match.</li><li><b>Prune</b>: discard a candidate if <i>any</i> of its \((k-1)\)-subsets is missing from \(L_{k-1}\).</li><li><b>Count</b> survivors against \(D\), keep those meeting the threshold \(\rightarrow\) \(L_k\).</li><li>Stop when \(L_k\) is empty.</li></ol> <ul><li><span class="mk">Show the prune step explicitly</span> &mdash; it is where the method marks are.</li></ul>		Ch 4 - Association Analysis	M1. Apriori	numerical	ch4 numerical
Problem 1.1	<span class="m">2+7</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2080 Bhadra &middot; Q3 (b) &middot; [2+7]</span></div> What is Association Analysis? Explain with different use cases? Use the Apriori algorithm to find the frequent itemsets. Assume minimum support count is 4 and confidence is 80%.   <table class="nt"><tr><th><b class="th">TID</b></th><th><b class="th">Items</b></th></tr><tr><td>T100</td><td>F, A, C, D, G, I, M, P, N</td></tr><tr><td>T101</td><td>A, B, C, D, F, L, M, O, P</td></tr><tr><td>T102</td><td>B, F, H, V, J, O, P</td></tr><tr><td>T103</td><td>B, C, K, S, A, V</td></tr><tr><td>T104</td><td>L, A, F, C, E, P, M, N, V</td></tr><tr><td>T105</td><td>I, B, A, P, S, M</td></tr><tr><td>T106</td><td>F, A, C, I, B, A, P</td></tr></table> </div>	<span class="sub"><span class="sm">T106 genuinely prints &ldquo;F, A, C, I, B, A, P&rdquo; &mdash; <span class="mk">A is repeated; a transaction is a set</span>, so treat it as {F,A,C,I,B,P}.</span></span><div class="lead">Step 1: \(C_1 \rightarrow L_1\)</div>   count all 18 distinct items over the 7 transactions, min count \(=4\)  <table class="nt"><tr><th><b class="th">It.</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th><th><b class="th">It.</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th><th><b class="th">It.</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th><th><b class="th">It.</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th></tr><tr><td>A</td><td>6</td><td>&#10003;</td><td>F</td><td>5</td><td>&#10003;</td><td>K</td><td>1</td><td>&times;</td><td>O</td><td>2</td><td>&times;</td></tr><tr><td>B</td><td>5</td><td>&#10003;</td><td>G</td><td>1</td><td>&times;</td><td>L</td><td>2</td><td>&times;</td><td>P</td><td>6</td><td>&#10003;</td></tr><tr><td>C</td><td>5</td><td>&#10003;</td><td>H</td><td>1</td><td>&times;</td><td>M</td><td>4</td><td>&#10003;</td><td>S</td><td>2</td><td>&times;</td></tr><tr><td>D</td><td>2</td><td>&times;</td><td>I</td><td>3</td><td>&times;</td><td>N</td><td>2</td><td>&times;</td><td>V</td><td>3</td><td>&times;</td></tr><tr><td>E</td><td>1</td><td>&times;</td><td>J</td><td>1</td><td>&times;</td><td></td><td></td><td></td><td></td><td></td><td></td></tr></table>  \(\mathbf{L_1 = \{A(6),\ B(5),\ C(5),\ F(5),\ M(4),\ P(6)\}}\)   &mdash; 6 items survive of 18.<div class="lead">Step 2: \(C_2 \rightarrow L_2\)</div>   all \(\binom{6}{2} = 15\) pairs from \(L_1\), counted against \(D\)  <table class="nt"><tr><th><b class="th">Pair</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th><th><b class="th">Pair</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th><th><b class="th">Pair</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th><th><b class="th">Pair</b></th><th><b class="th">Cnt</b></th><th><b class="th">Keep</b></th></tr><tr><td>AB</td><td>4</td><td>&#10003;</td><td>AP</td><td>5</td><td>&#10003;</td><td>BP</td><td>4</td><td>&#10003;</td><td>CP</td><td>4</td><td>&#10003;</td></tr><tr><td>AC</td><td>5</td><td>&#10003;</td><td>BC</td><td>3</td><td>&times;</td><td>CF</td><td>4</td><td>&#10003;</td><td>FM</td><td>3</td><td>&times;</td></tr><tr><td>AF</td><td>4</td><td>&#10003;</td><td>BF</td><td>3</td><td>&times;</td><td>CM</td><td>3</td><td>&times;</td><td>FP</td><td>5</td><td>&#10003;</td></tr><tr><td>AM</td><td>4</td><td>&#10003;</td><td>BM</td><td>2</td><td>&times;</td><td></td><td></td><td></td><td>MP</td><td>4</td><td>&#10003;</td></tr></table>  \(\mathbf{L_2 = \{AB(4),\ AC(5),\ AF(4),\ AM(4),\ AP(5),\ BP(4),\ CF(4),\ CP(4),\ FP(5),\ MP(4)\}}\)<div class="lead">Step 3: \(C_3 \rightarrow L_3\)</div>   join \(L_2\) pairs sharing their first item, then <span class="mk">prune before counting</span>  <table class="nt"><tr><th><b class="th">Cand.</b></th><th><b class="th">Subset test (all 2-subsets must be in \(L_2\))</b></th><th><b class="th">Transactions</b></th><th><b class="th">Count</b></th><th><b class="th">Keep</b></th></tr><tr><td>ABC</td><td>BC \(\notin L_2\)</td><td><span class="mk">pruned, never counted</span></td><td>&mdash;</td><td>&times;</td></tr><tr><td>ABF</td><td>BF \(\notin L_2\)</td><td><span class="mk">pruned, never counted</span></td><td>&mdash;</td><td>&times;</td></tr><tr><td>ABM</td><td>BM \(\notin L_2\)</td><td><span class="mk">pruned, never counted</span></td><td>&mdash;</td><td>&times;</td></tr><tr><td>ABP</td><td>AB &#10003; AP &#10003; BP &#10003; \(\rightarrow\) survives pruning</td><td>T101, T105, T106</td><td>3</td><td>&times;</td></tr><tr><td>ACF</td><td>AC &#10003; AF &#10003; CF &#10003;</td><td>T100, T101, T104, T106</td><td>4</td><td>&#10003;</td></tr><tr><td>ACM</td><td>CM \(\notin L_2\)</td><td><span class="mk">pruned, never counted</span></td><td>&mdash;</td><td>&times;</td></tr><tr><td>ACP</td><td>AC &#10003; AP &#10003; CP &#10003;</td><td>T100, T101, T104, T106</td><td>4</td><td>&#10003;</td></tr><tr><td>AFM</td><td>FM \(\notin L_2\)</td><td><span class="mk">pruned, never counted</span></td><td>&mdash;</td><td>&times;</td></tr><tr><td>AFP</td><td>AF &#10003; AP &#10003; FP &#10003;</td><td>T100, T101, T104, T106</td><td>4</td><td>&#10003;</td></tr><tr><td>AMP</td><td>AM &#10003; AP &#10003; MP &#10003;</td><td>T100, T101, T104, T105</td><td>4</td><td>&#10003;</td></tr><tr><td>CFP</td><td>CF &#10003; CP &#10003; FP &#10003;</td><td>T100, T101, T104, T106</td><td>4</td><td>&#10003;</td></tr></table>  \(\mathbf{L_3 = \{ACF(4),\ ACP(4),\ AFP(4),\ AMP(4),\ CFP(4)\}}\) <ul><li><span class="mk">Five candidates died at the prune step without a single database scan</span> &mdash; that saving         is the whole point of the Apriori property, so show the column.</li><li>ABP is the instructive one: it <i>passes</i> pruning and still fails on the count.         <span class="mk">Pruning is sufficient to reject, never sufficient to accept.</span></li></ul> <div class="lead">Step 4: \(C_4 \rightarrow L_4\)</div>   join \(L_3\) triples sharing their first <i>two</i> items  <table class="nt"><tr><th><b class="th">Cand.</b></th><th><b class="th">Joined from</b></th><th><b class="th">Subset test</b></th><th><b class="th">Count</b></th><th><b class="th">Keep</b></th></tr><tr><td>ACFP</td><td>ACF \(+\) ACP</td><td>ACF &#10003; ACP &#10003; AFP &#10003; CFP &#10003;</td><td>4   <span class="sm">(T100, T101, T104, T106)</td><td>&#10003;</td></tr><tr><td></span></td></tr></table>  \(\mathbf{L_4 = \{ACFP(4)\}}\);   no two 4-itemsets remain to join \(\rightarrow\) \(C_5 = \emptyset\) \(\rightarrow\) <b>stop</b>.<div class="lead">Frequent itemsets</div> Maximal frequent itemset \(=\) <span class="mk"><b>{A, C, F, P}</b> with support 4/7 \(=\) 57%</span>. <ul><li><b>Check</b>: all \(2^4-2 = 14\) proper subsets of ACFP do appear in \(L_1\)&ndash;\(L_3\) above. &#10003;</li></ul><div class="lead">Step 5: the rules <span class="mk">(the question gives confidence \(=\) 80 %, so this half is asked)</span></div> <ul><li>From the maximal itemset \(l = \{A,C,F,P\}\), \(\sigma(l) = 4\). For every non-empty proper         subset \(s\), output \(s \Rightarrow (l-s)\) with         \(conf = \dfrac{\sigma(l)}{\sigma(s)} = \dfrac{4}{\sigma(s)}\).</li><li>\(2^4 - 2 = \mathbf{14}\) candidate rules. <span class="mk">\(conf \ge 0.80\) needs \(\sigma(s) \le 5\)</span>, so         read the answer straight off the antecedent&#x27;s count.</li></ul><div class="cols"><div class="col"> <table class="nt"><tr><th><b class="th">Rule</b></th><th><b class="th">\(\sigma(s)\)</b></th><th><b class="th">Confidence</b></th></tr><tr><td>\(C \Rightarrow AFP\)</td><td>5</td><td>\(4/5 = 80\,\%\) &#10003;</td></tr><tr><td>\(F \Rightarrow ACP\)</td><td>5</td><td>\(4/5 = 80\,\%\) &#10003;</td></tr><tr><td>\(AC \Rightarrow FP\)</td><td>5</td><td>\(4/5 = 80\,\%\) &#10003;</td></tr><tr><td>\(AP \Rightarrow CF\)</td><td>5</td><td>\(4/5 = 80\,\%\) &#10003;</td></tr><tr><td>\(FP \Rightarrow AC\)</td><td>5</td><td>\(4/5 = 80\,\%\) &#10003;</td></tr><tr><td>\(AF \Rightarrow CP\)</td><td>4</td><td>\(4/4 = 100\,\%\) &#10003;</td></tr><tr><td>\(CF \Rightarrow AP\)</td><td>4</td><td>\(4/4 = 100\,\%\) &#10003;</td></tr><tr><td>\(CP \Rightarrow AF\)</td><td>4</td><td>\(4/4 = 100\,\%\) &#10003;</td></tr><tr><td>\(ACF \Rightarrow P\)</td><td>4</td><td>\(4/4 = 100\,\%\) &#10003;</td></tr><tr><td>\(ACP \Rightarrow F\)</td><td>4</td><td>\(4/4 = 100\,\%\) &#10003;</td></tr><tr><td>\(AFP \Rightarrow C\)</td><td>4</td><td>\(4/4 = 100\,\%\) &#10003;</td></tr><tr><td>\(CFP \Rightarrow A\)</td><td>4</td><td>\(4/4 = 100\,\%\) &#10003;</td></tr><tr><td>\(A \Rightarrow CFP\)</td><td>6</td><td>\(4/6 = 66.7\,\%\) &times;</td></tr><tr><td>\(P \Rightarrow ACF\)</td><td>6</td><td>\(4/6 = 66.7\,\%\) &times;</td></tr></table></div><div class="col"><div class="lead">Reading the table</div> <ul><li><span class="mk"><b>12 of the 14 rules are strong</b></span> at min_conf \(=\) 80 %.</li><li>The only two failures are the ones with \(A\) or \(P\) <i>alone</i> on the left. Both occur in         6 of the 7 transactions, so they are <span class="mk">too common to predict anything</span>: a frequent         antecedent divides the confidence down.</li><li><span class="mk">The general lesson</span>: confidence falls as the antecedent gets more frequent, and rises         as it gets more specific. Longer left-hand sides almost always score higher.</li><li>Seven rules here sit at <b>100 %</b>. By &sect;4.1 those are the <i>least</i> interesting         of the twelve, because \(\{A,F\}\) never appears without \(C\) and \(P\) anywhere in this         database \(\rightarrow\) nothing actionable. <span class="mk">Say so if the question asks you to         comment</span>, do not just report the highest number.</li></ul></div></div>		Ch 4 - Association Analysis	M1. Apriori	numerical	ch4 numerical
Problem 1.2	<span class="m">5</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2080 Baishakh &middot; Q5 &middot; [4+5]</span></div> Generally, we will be more interested in associated rules with high confidence. However, often we will not be interested in association rules that have a confidence of 100%. Why? Then specifically explain why association rules with 99% confidence may be interesting (i.e., what might they indicate)? Identify the candidate and large item sets of the following transaction table using Apriori algorithm with minimum support 2.   <table class="nt"><tr><th><b class="th">TID</b></th><th><b class="th">Items</b></th></tr><tr><td>10</td><td>A, C, D</td></tr><tr><td>20</td><td>B, C, E</td></tr><tr><td>30</td><td>A, B, C, E</td></tr><tr><td>40</td><td>B, E</td></tr></table> </div>	<div class="cols"><div class="col"><div class="lead">Step 1: \(C_1 \rightarrow L_1\)</div>   min count \(=2\)  <table class="nt"><tr><th><b class="th">Item</b></th><th><b class="th">In</b></th><th><b class="th">Count</b></th><th><b class="th">Keep</b></th></tr><tr><td>A</td><td>10, 30</td><td>2</td><td>&#10003;</td></tr><tr><td>B</td><td>20, 30, 40</td><td>3</td><td>&#10003;</td></tr><tr><td>C</td><td>10, 20, 30</td><td>3</td><td>&#10003;</td></tr><tr><td>D</td><td>10</td><td>1</td><td>&times;</td></tr><tr><td>E</td><td>20, 30, 40</td><td>3</td><td>&#10003;</td></tr></table>  \(\mathbf{L_1 = \{A(2),\ B(3),\ C(3),\ E(3)\}}\)</div><div class="col"><div class="lead">Step 2: \(C_2 \rightarrow L_2\)</div>   all \(\binom{4}{2} = 6\) pairs from \(L_1\)  <table class="nt"><tr><th><b class="th">Pair</b></th><th><b class="th">In</b></th><th><b class="th">Count</b></th><th><b class="th">Keep</b></th></tr><tr><td>AB</td><td>30</td><td>1</td><td>&times;</td></tr><tr><td>AC</td><td>10, 30</td><td>2</td><td>&#10003;</td></tr><tr><td>AE</td><td>30</td><td>1</td><td>&times;</td></tr><tr><td>BC</td><td>20, 30</td><td>2</td><td>&#10003;</td></tr><tr><td>BE</td><td>20, 30, 40</td><td>3</td><td>&#10003;</td></tr><tr><td>CE</td><td>20, 30</td><td>2</td><td>&#10003;</td></tr></table>  \(\mathbf{L_2 = \{AC(2),\ BC(2),\ BE(3),\ CE(2)\}}\)</div></div><div class="lead">Step 3: \(C_3 \rightarrow L_3\)</div>   join \(L_2\) on a shared first item, prune, then count  <table class="nt"><tr><th><b class="th">Joined from</b></th><th><b class="th">Candidate</b></th><th><b class="th">Subset test</b></th><th><b class="th">In</b></th><th><b class="th">Count</b></th><th><b class="th">Keep</b></th></tr><tr><td>BC \(+\) BE</td><td><b>BCE</b></td><td>BC &#10003; BE &#10003; CE &#10003; \(\rightarrow\) survives</td><td>20, 30</td><td>2</td><td>&#10003;</td></tr><tr><td>AC \(+\) &mdash;</td><td>none</td><td>AC is the only pair starting with A, so it has nothing to join with</td><td>&mdash;</td><td>&mdash;</td><td>&mdash;</td></tr></table>  \(\mathbf{L_3 = \{BCE(2)\}}\);   \(C_4\) needs two 3-itemsets sharing a prefix and there is only one \(\rightarrow\) <b>stop</b>.<div class="lead">Final answer</div> Frequent itemsets: A, B, C, E, AC, BC, BE, CE, BCE.		Ch 4 - Association Analysis	M1. Apriori	numerical	ch4 numerical
